,tradeoff,id,rho,p,n
1722,none,ERR260138,-0.36863992403920864,0.3688677722000127,8.0
1723,none,ERR260139,-0.23378751984976498,0.6557077362227796,6.0
1724,none,ERR260140,,,2.0
1725,none,ERR260142,-0.3019733222638629,0.46727879067392086,8.0
1726,none,ERR260143,-0.11300875155739644,0.809373088070665,7.0
1727,none,ERR260150,-0.23198369843583014,0.5803842828937019,8.0
1728,none,ERR260151,,,1.0
1729,none,ERR260152,-0.9364447983007419,0.2281907790722743,3.0
1730,none,ERR260154,-0.6884471275616195,0.08722976413539411,7.0
1731,none,ERR260158,,,2.0
1732,none,ERR260161,,,9.0
1733,none,ERR260162,-0.1922907064547298,0.5945753747086258,10.0
1734,none,ERR260164,-0.17517241481341683,0.6521414188941393,9.0
1735,none,ERR260165,0.21616133380398095,0.6808081465143311,6.0
1736,none,ERR260166,-0.24394232496391666,0.560429805355279,8.0
1737,none,ERR260167,-0.226255561848862,0.5296336909466292,10.0
1738,none,ERR260172,0.1700695178774946,0.6385478554436012,10.0
1739,none,ERR260173,-0.13214031299172607,0.6256673483117803,16.0
1740,none,ERR260174,-0.1986694366409003,0.7059165411789453,6.0
1741,none,ERR260177,-0.08093674293371826,0.8489050506568837,8.0
1742,none,ERR260180,-0.20358666147366347,0.6988390897897414,6.0
1743,none,ERR260181,0.17145897774261484,0.6591509898107911,9.0
1744,none,ERR260182,-0.3042510650231769,0.3927134037478104,10.0
1745,none,ERR260185,,,6.0
1746,none,ERR260186,-0.22435357686679935,0.5616901607187441,9.0
1747,none,ERR260189,-0.41746859341361503,0.26357286665342594,9.0
1748,none,ERR260194,-0.2363307369817673,0.5109458857620011,10.0
1749,none,ERR260195,0.14672209277749612,0.7535892124485678,7.0
1750,none,ERR260198,-0.08539921796139016,0.7918681188178291,12.0
1751,none,ERR260199,-0.24553167279664848,0.6391035277530174,6.0
1752,none,ERR260200,-0.29675875876406194,0.475382108771552,8.0
1753,none,ERR260203,-0.2534204696642833,0.544788602193348,8.0
1754,none,ERR260204,-0.23078698543923654,0.6599656830538547,6.0
1755,none,ERR260206,-0.6027990943608115,0.5881040872363176,3.0
1756,none,ERR260214,-0.5883723848114297,0.21928340583737418,6.0
1757,none,ERR260218,,,2.0
1758,none,ERR260222,-0.3535997310999835,0.6464002689000166,4.0
1759,none,ERR260223,0.9690583042455754,0.158779123751353,3.0
1760,none,ERR260227,0.5428227583728998,0.45717724162710016,4.0
1761,none,ERR260230,-0.2719295423408346,0.6580842327512865,5.0
1762,none,ERR260231,-0.37857175148822664,0.6214282485117734,4.0
1763,none,ERR260235,-0.26152943742618945,0.6708462586237459,5.0
1764,none,ERR260238,,,5.0
1765,none,ERR260244,,,4.0
1766,none,ERR260245,-0.1018295632301628,0.8280236419730314,7.0
1767,none,ERR260246,0.35076693777180823,0.5627248903320433,5.0
1768,none,ERR260250,0.9526240028734779,0.0033135602956858717,6.0
1769,none,ERR260251,-0.25310264612181177,0.5839491926038908,7.0
1770,none,ERR260252,-0.13952098383745543,0.7654404273640788,7.0
1771,none,ERR260258,0.2842802604751799,0.6429792795768868,5.0
1772,none,ERR260261,,,11.0
1773,none,ERR260270,,,2.0
1774,none,ERR260275,,,2.0
1775,none,ERR260276,,,2.0
1776,none,ERR275251,,,4.0
1777,none,ERR321108,0.3341830198187657,0.7830792725934377,3.0
1778,none,ERR321144,0.39572557656085267,0.7409862878106248,3.0
1779,none,ERR321148,,,1.0
1780,none,ERR321150,,,1.0
1781,none,ERR321182,0.8804515524945699,0.11954844750543014,4.0
1782,none,ERR321188,,,1.0
1783,none,ERR321190,,,3.0
1784,none,ERR321208,,,1.0
1785,none,ERR321221,-0.4624938601646942,0.6939094534762716,3.0
1786,none,ERR321229,,,2.0
1787,none,ERR321239,0.3434381277093074,0.7768168622051252,3.0
1788,none,ERR321243,,,1.0
1789,none,ERR321247,,,4.0
1790,none,ERR321251,,,2.0
1791,none,ERR321252,0.33845288160253456,0.5774431277622477,5.0
1792,none,ERR321358,,,1.0
1793,none,ERR321376,,,1.0
1794,none,ERR321393,,,6.0
1795,none,ERR321428,,,1.0
1796,none,ERR321480,-0.2739734454591262,0.7260265545408737,4.0
1797,none,ERR321487,-0.464689662034678,0.692331784890368,3.0
1798,none,ERR321493,-0.13486067689983172,0.7293940236642104,9.0
1799,none,ERR321515,,,1.0
1800,none,ERR321519,,,1.0
1801,none,ERR321548,-0.11074705419622101,0.745813353539563,11.0
1802,none,ERR321553,0.08377351208603816,0.8934611443316335,5.0
1803,none,ERR321560,-0.09322808337324257,0.7851321369611639,11.0
1804,none,ERR321562,0.17683608526132621,0.6029606002647506,11.0
1805,none,ERR321567,0.26356257160104285,0.6138103598141129,6.0
1806,none,ERR321568,0.2530789518451071,0.5453494443593562,8.0
1807,none,ERR321578,-0.23658355034054163,0.5726804031732037,8.0
1808,none,ERR321584,-0.09239401760870246,0.8277446118033597,8.0
1809,none,ERR321587,,,2.0
1810,none,ERR321589,-0.2268006075977074,0.7137236221621006,5.0
1811,none,ERR321590,-0.08736678666671341,0.8103372565641899,10.0
1812,none,ERR321592,-0.15245848534432627,0.7185390551258789,8.0
1813,none,ERR321602,-0.18884552056066856,0.6013200842777859,10.0
1814,none,ERR321606,,,10.0
1815,none,ERR321608,-0.0964459481730186,0.8050385630220693,9.0
1816,none,ERR321612,0.14923475681870363,0.8106960730178995,5.0
1817,none,ERR321614,0.08067730972288753,0.813585718164087,11.0
1818,none,ERR321616,-0.1322932143151245,0.7773722061239283,7.0
1819,none,ERR321619,-0.9216232577427809,0.25372714687637143,3.0
1820,none,ERR321627,,,4.0
1821,none,ERR321628,0.36154501098447056,0.33905155020731886,9.0
1822,none,ERR321631,0.936883648276267,0.005849793302281261,6.0
1823,none,ERR321634,0.09119023743337856,0.8299638238232643,8.0
1824,none,ERR321640,-0.258714725057079,0.620586228726931,6.0
1825,none,ERR321642,-0.31230338757250786,0.4952897797574128,7.0
1826,none,ERR321648,-0.06690567640506498,0.828078441930317,13.0
1827,none,ERR414233,0.2551112979529892,0.6787407145219847,5.0
1828,none,ERR414234,0.40794793991478595,0.16642909220457108,13.0
1829,none,ERR414235,-0.12419919631209607,0.7502133494514791,9.0
1830,none,ERR414239,-0.18298004794522818,0.7285931694298846,6.0
1831,none,ERR414240,-0.039932117584265875,0.9252068348505506,8.0
1832,none,ERR414241,0.16400179356304037,0.7921263064174682,5.0
1833,none,ERR414242,-0.23789229645929116,0.6498930443126176,6.0
1834,none,ERR414244,,,2.0
1835,none,ERR414246,-0.16789726420241527,0.6429041001792889,10.0
1836,none,ERR414250,-0.16010289315953072,0.6381818007246525,11.0
1837,none,ERR414252,0.5624250700731777,0.11494343900572608,9.0
1838,none,ERR414254,,,1.0
1839,none,ERR414261,0.04013890311657018,0.92482035390121,8.0
1840,none,ERR414262,,,3.0
1841,none,ERR414265,0.46373910522228495,0.29457913016488885,7.0
1842,none,ERR414266,-0.14721728623249683,0.7054552983106677,9.0
1843,none,ERR414267,0.8521992591016498,0.0035260745266737646,9.0
1844,none,ERR414268,-0.11661107713285337,0.7327684069220207,11.0
1845,none,ERR414274,-0.08436713710721429,0.8572830833522117,7.0
1846,none,ERR414277,-0.23916968538740846,0.5057303872989031,10.0
1847,none,ERR414278,-0.266800430480392,0.6643734302578771,5.0
1848,none,ERR414279,,,7.0
1849,none,ERR414282,0.28313056247278673,0.4603654835393835,9.0
1850,none,ERR414283,-0.19555543003033832,0.5882095896410692,10.0
1851,none,ERR414288,-0.05245571251633317,0.9018258116370312,8.0
1852,none,ERR414292,0.8164500848365166,0.025046209310630632,7.0
1853,none,ERR414294,-0.2968885023056204,0.5677515359290293,6.0
1854,none,ERR414295,0.2330079184793054,0.5786658725217437,8.0
1855,none,ERR414297,0.14981288986937868,0.7485141864464665,7.0
1856,none,ERR414301,-0.17438668212552955,0.7410715886481837,6.0
1857,none,ERR414302,-0.22175694481912184,0.6728171583390845,6.0
1858,none,ERR414305,-0.1617357031302828,0.7019924970555385,8.0
1859,none,ERR414306,0.07687077124320839,0.8222571092723884,11.0
1860,none,ERR414308,-0.13076038990284067,0.7373835507579132,9.0
1861,none,ERR414309,-0.24436255029648704,0.5262993556921407,9.0
1862,none,ERR414311,-0.10076165750130921,0.7681634572979054,11.0
1863,none,ERR414312,0.10460342587060205,0.8052945773746423,8.0
1864,none,ERR414313,,,5.0
1865,none,ERR414315,0.19472688937211485,0.6156277835763472,9.0
1866,none,ERR414316,-0.0786909896707282,0.8999110195738823,5.0
1867,none,ERR414318,-0.05567923661696025,0.8868638231168099,9.0
1868,none,ERR414319,-0.15223113082912493,0.6746048665645189,10.0
1869,none,ERR414320,-0.21521530576109313,0.6430413585014783,7.0
1870,none,ERR414321,-0.19325260855821938,0.8067473914417806,4.0
1871,none,ERR414322,-0.08572256672294518,0.8400558517487831,8.0
1872,none,ERR414324,,,1.0
1873,none,ERR414325,0.1645259454273663,0.6288027637485508,11.0
1874,none,ERR414326,-0.14521556402457142,0.7837077749253334,6.0
1875,none,ERR414329,0.9600557021018976,0.18054225134160357,3.0
1876,none,ERR414330,0.4714695893090426,0.16895324012995,10.0
1877,none,ERR414331,-0.2499660428014692,0.8391610801812068,3.0
1878,none,ERR414332,-0.3443095482595499,0.5704341772077433,5.0
1879,none,ERR414333,,,2.0
1880,none,ERR414334,-0.1619564584660624,0.7015999811742836,8.0
1881,none,ERR414335,0.814924688970593,0.04820962577485091,6.0
1882,none,ERR414336,0.12142987692186502,0.7556446158772194,9.0
1883,none,ERR414337,,,3.0
1884,none,ERR414338,,,5.0
1885,none,ERR414339,-0.07742970126672728,0.8109653669922661,12.0
1886,none,ERR414341,0.8603451084400621,0.000677619679342329,11.0
1887,none,ERR414343,-0.9506137708068064,0.0010136325425610096,7.0
1888,none,ERR414344,-0.18441141480598566,0.6348045150354327,9.0
1889,none,ERR414345,0.04612310270065185,0.9062052002446618,9.0
1890,none,ERR414347,-0.1896302710503563,0.5997813410982822,10.0
1891,none,ERR414351,-0.6655690649817059,0.33443093501829413,4.0
